Customer_ID,Customer_Name,Customer_Segment,Product_Category,Sales_Amount_AED,Monthly_Visit_Frequency,Transaction_Date,Payment_Method,Store_Location,Country
LULU-10599,Mariam Al-Rashid,Standard,Groceries,187.35,11,2024-01-12,Credit Card,Al Qusais,United Arab Emirates
LULU-10866,Omar Malik,Budget,Groceries,186.83,7,2024-04-01,Credit Card,Jumeirah,United Arab Emirates
LULU-10696,Mariam Abbas,Budget,Groceries,186.74,9,2024-05-12,Lulu Pay,Al Barsha,United Arab Emirates
LULU-10158,Fatima Abbas,Budget,Groceries,183.7,5,2024-02-21,Credit Card,Al Barsha,United Arab Emirates
LULU-10912,Noora Al-Rashid,Budget,Groceries,181.43,9,2024-10-06,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10398,Mustafa Al-Maktoum,Budget,Groceries,180.33,11,2024-10-19,Credit Card,Jumeirah,United Arab Emirates
LULU-10596,Hamad Al-Rashid,Budget,Groceries,177.02,5,2024-06-23,Cash,Deira,United Arab Emirates
LULU-10273,Mohammed Malik,Budget,Groceries,175.49,10,2024-01-14,Lulu Pay,Muwaileh,United Arab Emirates
LULU-10876,Noora Khan,Standard,Groceries,173.87,6,2024-06-22,Debit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10352,Omar Mansoor,Budget,Groceries,172.12,10,2024-05-03,Lulu Pay,Jumeirah,United Arab Emirates
LULU-10891,Ahmed Abbas,Loyalty,Groceries,171.65500000000003,8,2024-12-18,Credit Card,Muwaileh,United Arab Emirates
LULU-10687,Khaled Malik,Premium,Groceries,171.094,4,2024-07-16,Cash,Muwaileh,United Arab Emirates
LULU-10205,Layla Mansoor,Budget,Groceries,166.67,8,2024-09-01,Debit Card,Al Barsha,United Arab Emirates
LULU-10574,Layla Ibrahim,Standard,Groceries,162.77,5,2024-09-22,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10856,Fatima Abbas,Budget,Groceries,161.48,7,2024-05-24,Cash,Muwaileh,United Arab Emirates
LULU-10079,Sara Malik,Budget,Groceries,160.95,7,2024-04-26,Credit Card,Deira,United Arab Emirates
LULU-10051,Fatima Malik,Loyalty,Groceries,160.501,11,2024-09-08,Debit Card,Al Barsha,United Arab Emirates
LULU-10160,Youssef Mansoor,Budget,Groceries,158.86,5,2024-12-19,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10171,Aisha Al-Farsi,Budget,Groceries,158.67,4,2024-10-25,Credit Card,Deira,United Arab Emirates
LULU-10768,Reem Al-Harbi,Loyalty,Groceries,158.29000000000002,8,2024-06-20,Lulu Pay,Muwaileh,United Arab Emirates
LULU-10793,Hamad Al-Farsi,Budget,Groceries,154.7,4,2024-02-21,Credit Card,Al Barsha,United Arab Emirates
LULU-10964,Layla Khan,Budget,Groceries,153.11,11,2024-09-27,Debit Card,Jumeirah,United Arab Emirates
LULU-10678,Hamad Ibrahim,Budget,Groceries,150.92,9,2024-01-10,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10656,Ahmed Ibrahim,Budget,Groceries,150.43,9,2024-06-25,Lulu Pay,Dubai Silicon Oasis,United Arab Emirates
LULU-10689,Noora Abbas,Loyalty,Groceries,149.567,12,2024-02-09,Credit Card,Jumeirah,United Arab Emirates
LULU-10508,Noora Al-Farsi,Budget,Groceries,149.35,7,2024-06-26,Cash,Al Qusais,United Arab Emirates
LULU-10502,Zainab Mansoor,Budget,Groceries,146.81,7,2024-08-07,Credit Card,Deira,United Arab Emirates
LULU-10669,Mariam Mansoor,Budget,Groceries,146.12,10,2024-01-20,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10396,Zainab Abbas,Budget,Groceries,144.01,6,2024-07-04,Credit Card,Deira,United Arab Emirates
LULU-10232,Fatima Khan,Loyalty,Groceries,143.81400000000002,12,2024-08-18,Credit Card,Jumeirah,United Arab Emirates
LULU-10677,Abdullah Mansoor,Budget,Groceries,143.5,5,2024-10-27,Debit Card,Al Qusais,United Arab Emirates
LULU-10256,Abdullah Khan,Budget,Groceries,142.78,9,2024-09-25,Debit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10261,Hamad Al-Maktoum,Budget,Groceries,142.33,5,2024-03-22,Lulu Pay,Deira,United Arab Emirates
LULU-10331,Ahmed Al-Rashid,Budget,Groceries,140.46,5,2024-01-10,Credit Card,Al Qusais,United Arab Emirates
LULU-10729,Layla Ibrahim,Loyalty,Groceries,134.54100000000003,7,2024-12-08,Credit Card,Al Qusais,United Arab Emirates
LULU-10849,Reem Ibrahim,Loyalty,Groceries,132.297,9,2024-04-20,Lulu Pay,Jumeirah,United Arab Emirates
LULU-10252,Hamad Khan,Loyalty,Groceries,131.901,6,2024-10-08,Lulu Pay,Al Barsha,United Arab Emirates
LULU-10786,Aisha Ibrahim,Budget,Groceries,129.74,7,2024-06-26,Credit Card,Al Qusais,United Arab Emirates
LULU-10790,Omar Malik,Budget,Groceries,128.18,11,2024-04-05,Cash,Al Barsha,United Arab Emirates
LULU-10576,Mustafa Abbas,Standard,Groceries,128.07,5,2024-09-12,Cash,Dubai Silicon Oasis,United Arab Emirates
LULU-10818,Layla Al-Sayed,Standard,Groceries,127.98,9,2024-09-20,Credit Card,Al Qusais,United Arab Emirates
LULU-10479,Mariam Khan,Loyalty,Groceries,126.73100000000001,13,2024-04-18,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10002,Youssef Khan,Standard,Groceries,122.73,8,2024-01-12,Lulu Pay,Jumeirah,United Arab Emirates
LULU-10995,Noora Al-Maktoum,Budget,Groceries,118.33,8,2024-02-02,Lulu Pay,Jumeirah,United Arab Emirates
LULU-10386,Reem Al-Sayed,Budget,Groceries,116.74,8,2024-07-04,Credit Card,Al Barsha,United Arab Emirates
LULU-10267,Mohammed Al-Harbi,Budget,Groceries,113.72,8,2024-04-01,Credit Card,Jumeirah,United Arab Emirates
LULU-10911,Sara Al-Sayed,Loyalty,Groceries,112.134,6,2024-09-21,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10783,Mariam Al-Farsi,Budget,Groceries,109.4,5,2024-04-21,Credit Card,Al Barsha,United Arab Emirates
LULU-10493,Noora Al-Maktoum,Budget,Groceries,107.58,10,2024-07-27,Credit Card,Muwaileh,United Arab Emirates
LULU-10001,Mustafa Al-Maktoum,Budget,Groceries,107.15,6,2024-06-21,Debit Card,Deira,United Arab Emirates
LULU-10446,Ahmed Al-Rashid,Budget,Groceries,103.71,5,2024-06-27,Lulu Pay,Jumeirah,United Arab Emirates
LULU-10672,Zainab Al-Rashid,Budget,Groceries,103.28,6,2024-12-03,Lulu Pay,Deira,United Arab Emirates
LULU-10718,Ahmed Malik,Budget,Groceries,103.2,7,2024-07-23,Cash,Al Qusais,United Arab Emirates
LULU-10869,Aisha Mansoor,Budget,Groceries,102.56,6,2024-09-27,Lulu Pay,Dubai Silicon Oasis,United Arab Emirates
LULU-10852,Sara Khan,Budget,Groceries,99.86,4,2024-07-14,Credit Card,Jumeirah,United Arab Emirates
LULU-10535,Mohammed Abbas,Premium,Groceries,97.24399999999999,7,2024-08-09,Cash,Jumeirah,United Arab Emirates
LULU-10338,Mohammed Malik,Loyalty,Groceries,96.37100000000001,9,2024-12-09,Cash,Jumeirah,United Arab Emirates
LULU-10330,Noora Malik,Budget,Groceries,95.91,5,2024-12-26,Cash,Muwaileh,United Arab Emirates
LULU-10820,Omar Al-Farsi,Standard,Groceries,90.23,8,2024-02-20,Cash,Al Qusais,United Arab Emirates
LULU-10041,Layla Al-Maktoum,Budget,Groceries,88.87,11,2024-06-23,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10035,Youssef Abbas,Budget,Groceries,87.47,6,2024-06-23,Credit Card,Muwaileh,United Arab Emirates
LULU-10787,Noora Malik,Budget,Groceries,84.83,4,2024-08-08,Credit Card,Al Barsha,United Arab Emirates
LULU-10345,Reem Al-Sayed,Standard,Groceries,81.76,8,2024-03-28,Lulu Pay,Deira,United Arab Emirates
LULU-10644,Noora Mansoor,Loyalty,Groceries,79.93700000000001,9,2024-03-23,Lulu Pay,Dubai Silicon Oasis,United Arab Emirates
LULU-10130,Mohammed Al-Maktoum,Budget,Groceries,77.57,6,2024-08-09,Debit Card,Al Barsha,United Arab Emirates
LULU-10722,Mariam Al-Harbi,Loyalty,Groceries,74.063,8,2024-06-27,Lulu Pay,Jumeirah,United Arab Emirates
LULU-10441,Youssef Mansoor,Budget,Groceries,73.14,5,2024-08-09,Credit Card,Deira,United Arab Emirates
LULU-10986,Ahmed Al-Rashid,Premium,Groceries,72.198,10,2024-11-17,Lulu Pay,Deira,United Arab Emirates
LULU-10851,Mohammed Ibrahim,Budget,Groceries,70.99,5,2024-10-10,Lulu Pay,Deira,United Arab Emirates
LULU-10735,Zainab Al-Sayed,Premium,Groceries,70.51799999999999,8,2024-10-13,Credit Card,Jumeirah,United Arab Emirates
LULU-10991,Mariam Al-Rashid,Budget,Groceries,70.13,9,2024-08-28,Lulu Pay,Al Barsha,United Arab Emirates
LULU-10618,Aisha Al-Harbi,Loyalty,Groceries,69.36600000000001,10,2024-10-20,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10889,Reem Al-Harbi,Budget,Groceries,65.5,11,2024-05-17,Lulu Pay,Muwaileh,United Arab Emirates
LULU-10046,Abdullah Al-Maktoum,Standard,Groceries,62.2,7,2024-10-06,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10886,Layla Abbas,Budget,Groceries,60.83,8,2024-07-13,Credit Card,Al Barsha,United Arab Emirates
LULU-10932,Fatima Mansoor,Loyalty,Groceries,58.102000000000004,6,2024-06-13,Credit Card,Muwaileh,United Arab Emirates
LULU-10943,Aisha Al-Maktoum,Budget,Groceries,57.64,6,2024-07-27,Credit Card,Al Qusais,United Arab Emirates
LULU-10526,Youssef Mansoor,Budget,Groceries,57.25,4,2024-11-25,Lulu Pay,Dubai Silicon Oasis,United Arab Emirates
LULU-10715,Youssef Al-Maktoum,Budget,Groceries,56.67,6,2024-02-12,Lulu Pay,Deira,United Arab Emirates
LULU-10027,Mohammed Mansoor,Budget,Groceries,56.64,6,2024-03-20,Lulu Pay,Deira,United Arab Emirates
LULU-10548,Mohammed Al-Maktoum,Premium,Dairy & Eggs,629.384,6,2024-11-10,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10410,Fatima Ibrahim,Premium,Dairy & Eggs,594.776,7,2024-09-01,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10863,Abdullah Al-Farsi,Premium,Dairy & Eggs,543.1999999999999,8,2024-09-04,Cash,Muwaileh,United Arab Emirates
LULU-10594,Youssef Al-Rashid,Premium,Dairy & Eggs,533.036,9,2024-08-09,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10009,Sara Ibrahim,Loyalty,Dairy & Eggs,477.9170000000001,10,2024-02-15,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10348,Abdullah Ibrahim,Premium,Dairy & Eggs,472.68199999999996,6,2024-04-02,Credit Card,Al Qusais,United Arab Emirates
LULU-10613,Ahmed Mansoor,Premium,Dairy & Eggs,457.52,10,2024-06-08,Debit Card,Al Barsha,United Arab Emirates
LULU-10742,Fatima Abbas,Loyalty,Dairy & Eggs,452.43000000000006,11,2024-08-19,Credit Card,Deira,United Arab Emirates
LULU-10865,Sara Khan,Loyalty,Dairy & Eggs,449.1190000000001,13,2024-12-09,Lulu Pay,Deira,United Arab Emirates
LULU-10030,Hamad Al-Rashid,Budget,Dairy & Eggs,448.5,9,2024-12-05,Debit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10228,Hamad Malik,Budget,Dairy & Eggs,444.68,4,2024-05-20,Credit Card,Al Barsha,United Arab Emirates
LULU-10747,Omar Ibrahim,Standard,Dairy & Eggs,444.63,8,2024-08-24,Lulu Pay,Dubai Silicon Oasis,United Arab Emirates
LULU-10294,Zainab Al-Harbi,Standard,Dairy & Eggs,440.4,10,2024-02-03,Credit Card,Muwaileh,United Arab Emirates
LULU-10080,Sara Al-Farsi,Budget,Dairy & Eggs,439.76,11,2024-11-22,Credit Card,Al Barsha,United Arab Emirates
LULU-10224,Fatima Ibrahim,Budget,Dairy & Eggs,437.93,10,2024-11-10,Credit Card,Muwaileh,United Arab Emirates
LULU-10302,Mustafa Khan,Budget,Dairy & Eggs,436.05,10,2024-03-23,Lulu Pay,Jumeirah,United Arab Emirates
LULU-10482,Noora Al-Sayed,Budget,Dairy & Eggs,434.61,9,2024-03-19,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10136,Zainab Al-Sayed,Budget,Dairy & Eggs,434.43,4,2024-04-22,Lulu Pay,Jumeirah,United Arab Emirates
LULU-10405,Mustafa Abbas,Premium,Dairy & Eggs,428.51199999999994,4,2024-08-19,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10067,Omar Al-Harbi,Budget,Dairy & Eggs,428.48,11,2024-09-07,Credit Card,Al Qusais,United Arab Emirates
LULU-10707,Mariam Al-Sayed,Budget,Dairy & Eggs,428.39,9,2024-08-24,Cash,Al Qusais,United Arab Emirates
LULU-10005,Sara Khan,Budget,Dairy & Eggs,426.88,9,2024-02-26,Credit Card,Jumeirah,United Arab Emirates
LULU-10772,Layla Abbas,Loyalty,Dairy & Eggs,426.50300000000004,13,2024-06-03,Lulu Pay,Dubai Silicon Oasis,United Arab Emirates
LULU-10582,Omar Mansoor,Budget,Dairy & Eggs,425.56,11,2024-11-12,Cash,Jumeirah,United Arab Emirates
LULU-10129,Mohammed Al-Farsi,Budget,Dairy & Eggs,417.5,8,2024-08-05,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10706,Abdullah Khan,Standard,Dairy & Eggs,417.02,10,2024-06-02,Credit Card,Al Barsha,United Arab Emirates
LULU-10070,Layla Abbas,Loyalty,Dairy & Eggs,416.61400000000003,7,2024-02-05,Cash,Muwaileh,United Arab Emirates
LULU-10971,Omar Ibrahim,Premium,Dairy & Eggs,415.058,7,2024-11-18,Lulu Pay,Al Barsha,United Arab Emirates
LULU-10173,Aisha Al-Sayed,Budget,Dairy & Eggs,414.14,10,2024-09-15,Credit Card,Deira,United Arab Emirates
LULU-10651,Omar Ibrahim,Premium,Dairy & Eggs,407.7919999999999,10,2024-02-12,Credit Card,Al Barsha,United Arab Emirates
LULU-10708,Abdullah Ibrahim,Loyalty,Dairy & Eggs,405.449,11,2024-09-04,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10645,Aisha Ibrahim,Budget,Dairy & Eggs,404.43,7,2024-04-09,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10459,Abdullah Abbas,Loyalty,Dairy & Eggs,401.522,9,2024-04-21,Credit Card,Deira,United Arab Emirates
LULU-10919,Mustafa Abbas,Budget,Dairy & Eggs,401.5,4,2024-05-16,Lulu Pay,Al Barsha,United Arab Emirates
LULU-10180,Hamad Al-Harbi,Budget,Dairy & Eggs,400.98,6,2024-11-28,Cash,Dubai Silicon Oasis,United Arab Emirates
LULU-10401,Mariam Al-Sayed,Budget,Dairy & Eggs,400.84,7,2024-06-17,Debit Card,Al Qusais,United Arab Emirates
LULU-10193,Youssef Al-Maktoum,Budget,Dairy & Eggs,398.61,11,2024-12-04,Lulu Pay,Deira,United Arab Emirates
LULU-10222,Reem Al-Harbi,Budget,Dairy & Eggs,398.3,10,2024-08-07,Credit Card,Al Qusais,United Arab Emirates
LULU-10324,Mustafa Malik,Loyalty,Dairy & Eggs,396.74800000000005,9,2024-09-13,Lulu Pay,Dubai Silicon Oasis,United Arab Emirates
LULU-10836,Mariam Malik,Loyalty,Dairy & Eggs,391.74300000000005,13,2024-03-10,Credit Card,Muwaileh,United Arab Emirates
LULU-10705,Youssef Ibrahim,Premium,Dairy & Eggs,391.37,8,2024-03-16,Credit Card,Muwaileh,United Arab Emirates
LULU-10982,Fatima Khan,Budget,Dairy & Eggs,391.02,9,2024-10-22,Credit Card,Al Qusais,United Arab Emirates
LULU-10917,Sara Al-Maktoum,Loyalty,Dairy & Eggs,387.12300000000005,8,2024-04-11,Debit Card,Jumeirah,United Arab Emirates
LULU-10084,Khaled Ibrahim,Standard,Dairy & Eggs,385.33,5,2024-09-03,Credit Card,Jumeirah,United Arab Emirates
LULU-10026,Zainab Ibrahim,Budget,Dairy & Eggs,384.12,7,2024-11-06,Lulu Pay,Dubai Silicon Oasis,United Arab Emirates
LULU-10096,Sara Al-Harbi,Budget,Dairy & Eggs,378.72,5,2024-12-10,Credit Card,Jumeirah,United Arab Emirates
LULU-10025,Khaled Al-Rashid,Loyalty,Dairy & Eggs,375.41900000000004,13,2024-05-20,Debit Card,Muwaileh,United Arab Emirates
LULU-10754,Abdullah Mansoor,Premium,Dairy & Eggs,374.78,4,2024-02-15,Credit Card,Al Barsha,United Arab Emirates
LULU-10058,Reem Malik,Budget,Dairy & Eggs,374.48,6,2024-05-12,Credit Card,Al Barsha,United Arab Emirates
LULU-10577,Omar Al-Maktoum,Budget,Dairy & Eggs,369.89,11,2024-07-07,Cash,Al Barsha,United Arab Emirates
LULU-10201,Khaled Al-Farsi,Budget,Dairy & Eggs,368.72,7,2024-05-24,Debit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10430,Youssef Ibrahim,Standard,Dairy & Eggs,368.5,10,2024-02-09,Credit Card,Deira,United Arab Emirates
LULU-10443,Noora Ibrahim,Standard,Dairy & Eggs,362.53,8,2024-03-11,Debit Card,Deira,United Arab Emirates
LULU-10724,Fatima Al-Harbi,Loyalty,Dairy & Eggs,360.37100000000004,7,2024-09-26,Credit Card,Muwaileh,United Arab Emirates
LULU-10111,Ahmed Al-Farsi,Budget,Dairy & Eggs,357.8,9,2024-10-22,Lulu Pay,Deira,United Arab Emirates
LULU-10854,Aisha Al-Rashid,Budget,Dairy & Eggs,354.76,4,2024-11-17,Debit Card,Deira,United Arab Emirates
LULU-10736,Layla Ibrahim,Budget,Dairy & Eggs,353.22,7,2024-07-02,Lulu Pay,Deira,United Arab Emirates
LULU-10796,Mustafa Abbas,Budget,Dairy & Eggs,347.93,4,2024-01-25,Cash,Al Qusais,United Arab Emirates
LULU-10491,Khaled Khan,Standard,Dairy & Eggs,345.15,5,2024-04-09,Credit Card,Al Barsha,United Arab Emirates
LULU-10295,Khaled Al-Maktoum,Loyalty,Dairy & Eggs,338.31600000000003,7,2024-07-18,Credit Card,Deira,United Arab Emirates
LULU-10972,Youssef Al-Farsi,Budget,Dairy & Eggs,335.46,11,2024-02-17,Credit Card,Deira,United Arab Emirates
LULU-10014,Khaled Al-Harbi,Budget,Dairy & Eggs,335.3,4,2024-05-26,Credit Card,Muwaileh,United Arab Emirates
LULU-10425,Abdullah Al-Rashid,Standard,Dairy & Eggs,331.54,5,2024-07-21,Lulu Pay,Jumeirah,United Arab Emirates
LULU-10336,Youssef Al-Rashid,Premium,Dairy & Eggs,329.79799999999994,11,2024-12-01,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10095,Khaled Al-Harbi,Budget,Dairy & Eggs,328.6,4,2024-03-03,Cash,Al Qusais,United Arab Emirates
LULU-10620,Mohammed Al-Sayed,Budget,Dairy & Eggs,327.33,6,2024-03-20,Cash,Al Qusais,United Arab Emirates
LULU-10433,Mustafa Al-Sayed,Budget,Dairy & Eggs,325.22,8,2024-05-06,Credit Card,Muwaileh,United Arab Emirates
LULU-10592,Mohammed Ibrahim,Loyalty,Dairy & Eggs,323.74100000000004,7,2024-03-11,Cash,Al Barsha,United Arab Emirates
LULU-10583,Layla Abbas,Budget,Dairy & Eggs,319.11,4,2024-05-26,Cash,Muwaileh,United Arab Emirates
LULU-10087,Zainab Abbas,Budget,Dairy & Eggs,318.68,11,2024-02-28,Credit Card,Al Qusais,United Arab Emirates
LULU-10311,Layla Ibrahim,Loyalty,Dairy & Eggs,313.808,9,2024-03-24,Credit Card,Al Qusais,United Arab Emirates
LULU-10684,Mustafa Abbas,Budget,Dairy & Eggs,313.24,4,2024-03-16,Credit Card,Deira,United Arab Emirates
LULU-10351,Mohammed Al-Sayed,Budget,Dairy & Eggs,312.11,4,2024-08-23,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10652,Khaled Ibrahim,Budget,Dairy & Eggs,310.84,8,2024-10-07,Credit Card,Deira,United Arab Emirates
LULU-10376,Khaled Al-Sayed,Standard,Dairy & Eggs,304.56,10,2024-07-17,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10153,Omar Al-Harbi,Budget,Dairy & Eggs,303.24,8,2024-07-10,Debit Card,Al Qusais,United Arab Emirates
LULU-10143,Sara Mansoor,Loyalty,Dairy & Eggs,299.959,13,2024-02-03,Credit Card,Muwaileh,United Arab Emirates
LULU-10451,Mariam Al-Rashid,Budget,Dairy & Eggs,298.94,5,2024-06-04,Lulu Pay,Jumeirah,United Arab Emirates
LULU-10905,Youssef Al-Harbi,Loyalty,Dairy & Eggs,297.25300000000004,13,2024-06-21,Credit Card,Muwaileh,United Arab Emirates
LULU-10340,Ahmed Khan,Budget,Dairy & Eggs,295.39,8,2024-03-27,Credit Card,Muwaileh,United Arab Emirates
LULU-10370,Hamad Malik,Budget,Dairy & Eggs,294.31,8,2024-04-24,Cash,Jumeirah,United Arab Emirates
LULU-10543,Ahmed Al-Rashid,Budget,Dairy & Eggs,288.12,9,2024-10-07,Lulu Pay,Deira,United Arab Emirates
LULU-10562,Khaled Al-Rashid,Budget,Dairy & Eggs,287.63,7,2024-08-08,Credit Card,Al Barsha,United Arab Emirates
LULU-10003,Reem Khan,Loyalty,Dairy & Eggs,285.90100000000007,12,2024-10-28,Debit Card,Muwaileh,United Arab Emirates
LULU-10987,Youssef Khan,Budget,Dairy & Eggs,285.25,6,2024-05-05,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10436,Youssef Al-Sayed,Loyalty,Dairy & Eggs,284.372,7,2024-12-27,Cash,Al Qusais,United Arab Emirates
LULU-10156,Omar Ibrahim,Budget,Dairy & Eggs,276.56,5,2024-07-15,Debit Card,Muwaileh,United Arab Emirates
LULU-10633,Hamad Al-Farsi,Budget,Dairy & Eggs,276.17,10,2024-09-10,Lulu Pay,Al Barsha,United Arab Emirates
LULU-10328,Aisha Al-Rashid,Budget,Dairy & Eggs,276.13,6,2024-03-25,Debit Card,Deira,United Arab Emirates
LULU-10475,Layla Al-Harbi,Budget,Dairy & Eggs,274.04,4,2024-01-25,Credit Card,Al Barsha,United Arab Emirates
LULU-10439,Noora Al-Sayed,Standard,Dairy & Eggs,268.79,11,2024-01-23,Lulu Pay,Jumeirah,United Arab Emirates
LULU-10920,Mariam Al-Sayed,Budget,Dairy & Eggs,268.27,8,2024-04-28,Cash,Deira,United Arab Emirates
LULU-10861,Layla Malik,Budget,Dairy & Eggs,263.66,9,2024-04-19,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10231,Layla Al-Sayed,Budget,Dairy & Eggs,258.69,10,2024-12-06,Credit Card,Muwaileh,United Arab Emirates
LULU-10990,Mohammed Al-Harbi,Budget,Dairy & Eggs,254.9,9,2024-10-03,Debit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10756,Reem Al-Harbi,Loyalty,Dairy & Eggs,253.561,6,2024-08-20,Cash,Jumeirah,United Arab Emirates
LULU-10858,Layla Ibrahim,Loyalty,Dairy & Eggs,248.41300000000004,11,2024-07-20,Credit Card,Jumeirah,United Arab Emirates
LULU-10590,Hamad Mansoor,Loyalty,Dairy & Eggs,247.79700000000003,11,2024-01-12,Credit Card,Al Qusais,United Arab Emirates
LULU-10606,Mohammed Abbas,Budget,Dairy & Eggs,247.13,5,2024-04-15,Cash,Jumeirah,United Arab Emirates
LULU-10817,Layla Malik,Budget,Dairy & Eggs,243.4,6,2024-02-24,Lulu Pay,Deira,United Arab Emirates
LULU-10237,Omar Abbas,Loyalty,Dairy & Eggs,234.036,13,2024-09-21,Cash,Al Barsha,United Arab Emirates
LULU-10166,Zainab Al-Maktoum,Budget,Dairy & Eggs,232.06,6,2024-10-07,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10928,Khaled Al-Harbi,Budget,Dairy & Eggs,229.71,6,2024-01-05,Lulu Pay,Al Barsha,United Arab Emirates
LULU-10339,Fatima Al-Rashid,Loyalty,Dairy & Eggs,229.229,13,2024-08-18,Credit Card,Deira,United Arab Emirates
LULU-10102,Sara Ibrahim,Budget,Dairy & Eggs,228.96,6,2024-03-15,Credit Card,Jumeirah,United Arab Emirates
LULU-10777,Abdullah Abbas,Budget,Dairy & Eggs,228.88,7,2024-06-22,Lulu Pay,Deira,United Arab Emirates
LULU-10800,Khaled Al-Sayed,Budget,Dairy & Eggs,228.69,5,2024-05-28,Cash,Al Qusais,United Arab Emirates
LULU-10541,Fatima Al-Harbi,Budget,Dairy & Eggs,227.54,10,2024-02-17,Credit Card,Muwaileh,United Arab Emirates
LULU-10973,Abdullah Ibrahim,Budget,Dairy & Eggs,221.02,11,2024-10-18,Cash,Jumeirah,United Arab Emirates
LULU-10438,Abdullah Al-Rashid,Loyalty,Dairy & Eggs,218.57,13,2024-11-21,Lulu Pay,Deira,United Arab Emirates
LULU-10240,Abdullah Al-Harbi,Loyalty,Dairy & Eggs,216.23800000000003,12,2024-05-19,Credit Card,Al Barsha,United Arab Emirates
LULU-10719,Mustafa Al-Sayed,Standard,Dairy & Eggs,213.63,9,2024-07-19,Lulu Pay,Dubai Silicon Oasis,United Arab Emirates
LULU-10666,Mohammed Al-Harbi,Budget,Dairy & Eggs,210.81,11,2024-11-14,Credit Card,Al Barsha,United Arab Emirates
LULU-10778,Reem Al-Maktoum,Budget,Dairy & Eggs,210.6,6,2024-02-06,Cash,Al Qusais,United Arab Emirates
LULU-10585,Khaled Al-Maktoum,Loyalty,Dairy & Eggs,209.53900000000002,6,2024-08-26,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10031,Youssef Khan,Loyalty,Dairy & Eggs,208.64800000000002,13,2024-03-20,Lulu Pay,Al Barsha,United Arab Emirates
LULU-10473,Mustafa Al-Maktoum,Budget,Dairy & Eggs,202.28,10,2024-10-10,Credit Card,Al Qusais,United Arab Emirates
LULU-10595,Mariam Al-Rashid,Loyalty,Dairy & Eggs,201.168,7,2024-08-19,Lulu Pay,Dubai Silicon Oasis,United Arab Emirates
LULU-10930,Youssef Mansoor,Budget,Dairy & Eggs,200.13,5,2024-02-25,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10428,Fatima Ibrahim,Budget,Dairy & Eggs,197.48,7,2024-09-28,Lulu Pay,Jumeirah,United Arab Emirates
LULU-10420,Fatima Ibrahim,Loyalty,Dairy & Eggs,194.733,12,2024-01-26,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10371,Khaled Khan,Premium,Dairy & Eggs,192.682,6,2024-04-28,Credit Card,Jumeirah,United Arab Emirates
LULU-10463,Mariam Mansoor,Budget,Dairy & Eggs,191.22,10,2024-07-07,Lulu Pay,Jumeirah,United Arab Emirates
LULU-10909,Mariam Abbas,Standard,Dairy & Eggs,189.85,10,2024-11-24,Debit Card,Jumeirah,United Arab Emirates
LULU-10373,Sara Ibrahim,Budget,Dairy & Eggs,188.09,10,2024-07-09,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10145,Aisha Ibrahim,Premium,Dairy & Eggs,186.41,6,2024-03-04,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10361,Mariam Malik,Standard,Dairy & Eggs,182.16,9,2024-09-24,Credit Card,Jumeirah,United Arab Emirates
LULU-10745,Mustafa Abbas,Budget,Dairy & Eggs,174.83,6,2024-11-06,Credit Card,Dubai Silicon Oasis,United Arab Emirates
